A0A385XJ53,0.044, 0.207, 1.000,91,1
A0A385XJE6,0.021, 0.150, 1.000,326,1
A0A385XJK5,0.766, 0.000, 0.916,47,0
A0A385XJL2,1.000, 0.000, 0.979,48,0
A0A385XJL4,0.132, 0.124, 0.318,167,1
A5A605,0.289, 1.000, 0.740,159,1
A5A607,0.312, 0.409, 0.901,64,1
A5A611,0.263, 0.976, 1.000,57,1
A5A612,1.000, 0.000, 0.787,61,0
A5A613,0.035, 0.164, 1.000,57,1
A5A614,0.229, 0.205, 1.000,57,1
A5A615,0.032, 0.233, 1.000,31,0
A5A616,0.032, 0.166, 1.000,31,0
A5A617,0.111, 0.291, 1.000,27,0
A5A618,0.000, 0.069, 1.000,29,0
A5A619,0.111, 1.000, 1.000,54,0
A5A621,0.000, 0.316, 1.000,19,0
A5A624,0.000, 0.111, 1.000,27,0
A5A625,0.090, 0.693, 1.000,111,2
A5A627,0.034, 0.071, 1.000,29,0
A5A628,0.956, 0.000, 0.682,92,0
A5A630,0.352, 0.424, 0.969,91,1
A8DYP9,0.250, 1.000, 1.000,28,0
A8DYQ1,0.268, 1.000, 1.000,41,0
C1P5Z7,0.116, 1.000, 1.000,43,0
C1P5Z8,0.061, 0.226, 1.000,33,0
C1P5Z9,0.205, 0.408, 1.000,34,0
C1P600,0.381, 0.000, 1.000,21,0
C1P601,0.298, 0.695, 0.960,84,0
C1P602,0.094, 0.310, 1.000,32,0
C1P603,0.083, 0.091, 1.000,24,0
C1P604,0.095, 0.210, 1.000,21,0
C1P605,0.286, 0.450, 1.000,28,0
C1P606,0.100, 1.000, 1.000,20,0
C1P607,0.000, 0.105, 1.000,19,0
C1P608,0.056, 0.177, 1.000,18,0
C1P609,0.000, 0.111, 1.000,27,0
C1P610,0.000, 0.043, 1.000,23,0
C1P611,0.038, 0.200, 1.000,26,0
C1P612,0.022, 0.622, 1.000,46,0
C1P613,0.038, 0.320, 1.000,26,0
C1P614,0.220, 0.656, 1.000,41,0
C1P615,0.000, 0.053, 1.000,19,0
C1P616,0.000, 0.105, 1.000,19,0
C1P617,0.053, 0.389, 1.000,19,0
C1P618,0.038, 0.320, 1.000,26,0
C1P619,0.062, 0.000, 1.000,16,0
C1P620,0.306, 1.000, 1.000,36,0
C1P621,0.059, 0.000, 1.000,17,0
E2JKY7,0.000, 1.000, 1.000,17,0
G3MTW7,0.034, 0.286, 1.000,29,0
O32528,0.703, 0.481, 0.781,91,0
O32583,0.015, 0.092, 1.000,66,1
O52982,0.408, 0.897, 0.701,147,1
P00350,0.002, 0.009, 1.000,468,2
P00363,0.015, 0.043, 1.000,602,1
P00370,0.008, 0.047, 1.000,447,2
P00393,0.077, 0.279, 0.844,434,2
P00448,0.000, 0.010, 1.000,206,1
P00452,0.049, 0.100, 0.347,761,1
P00490,0.000, 0.009, 1.000,797,1
P00509,0.000, 0.028, 1.000,396,1
P00547,0.003, 0.023, 1.000,310,1
P00550,0.165, 0.513, 0.636,637,4
P00561,0.020, 0.248, 0.900,820,4
P00562,0.026, 0.271, 0.462,810,2
P00579,0.160, 0.361, 0.487,613,4
P00582,0.032, 0.214, 0.250,928,3
P00634,0.048, 0.004, 0.521,471,1
P00722,0.005, 0.015, 1.000,1024,2
P00803,0.046, 0.275, 1.000,324,2
P00804,0.048, 0.147, 1.000,164,1
P00805,0.060, 0.018, 0.183,348,1
P00811,0.048, 0.005, 0.771,377,1
P00816,0.000, 0.013, 1.000,156,1
P00861,0.024, 0.092, 1.000,420,2
P00864,0.040, 0.179, 0.925,883,2
P00887,0.000, 0.046, 1.000,348,1
P00888,0.003, 0.051, 1.000,356,1
P00893,0.003, 0.030, 1.000,574,1
P00894,0.006, 0.061, 1.000,163,1
P00895,0.017, 0.082, 1.000,520,1
P00903,0.000, 0.011, 1.000,187,1
P00904,0.032, 0.146, 0.812,531,3
P00909,0.015, 0.050, 1.000,453,2
P00914,0.002, 0.015, 1.000,472,1
P00926,0.002, 0.054, 1.000,442,1
P00934,0.005, 0.047, 1.000,428,1
P00935,0.003, 0.018, 1.000,386,1
P00936,0.155, 0.406, 0.477,848,6
P00944,0.005, 0.005, 1.000,440,1
P00946,0.000, 0.003, 1.000,391,1
P00954,0.015, 0.107, 1.000,334,1
P00956,0.002, 0.155, 1.000,938,2
P00957,0.044, 0.259, 0.659,876,4
P00959,0.018, 0.116, 1.000,677,2
P00960,0.010, 0.040, 1.000,303,1
P00961,0.003, 0.099, 1.000,689,1
P00962,0.025, 0.063, 1.000,554,2
P00963,0.000, 0.012, 1.000,330,1
P00968,0.016, 0.086, 0.625,1073,3
P02338,0.310, 1.000, 1.000,29,0
P02358,0.059, 0.244, 1.000,135,1
P02359,0.134, 0.129, 0.209,179,1
P02413,0.000, 0.104, 1.000,144,1
P02916,0.037, 0.237, 0.730,514,2
P02918,0.080, 0.178, 0.500,850,3
P02919,0.137, 0.132, 0.139,844,1
P02920,0.113, 0.756, 0.575,417,2
P02921,0.541, 1.000, 0.860,473,4
P02924,0.079, 0.007, 0.418,329,1
P02925,0.081, 0.011, 0.753,296,1
P02929,0.502, 0.169, 0.801,239,1
P02930,0.133, 0.061, 0.211,493,2
P02931,0.061, 0.003, 0.098,362,1
P02932,0.060, 0.010, 0.100,351,1
P02942,0.080, 0.314, 0.275,551,4
P02943,0.054, 0.002, 0.037,446,1
P03004,0.107, 0.256, 0.140,467,3
P03007,0.136, 0.124, 0.574,243,2
P03014,0.087, 0.881, 0.943,184,2
P03018,0.076, 0.366, 0.750,720,4
P03023,0.028, 0.157, 1.000,360,1
P03024,0.064, 0.068, 0.734,343,2
P03030,0.052, 0.149, 0.808,311,2
P03061,0.469, 0.529, 1.000,32,0
P03813,0.000, 0.026, 1.000,230,1
P03817,0.095, 0.646, 1.000,147,2
P03819,0.144, 0.582, 0.639,620,3
P03825,0.518, 0.523, 0.597,139,0
P03835,0.120, 0.257, 0.600,442,1
P03841,0.268, 0.254, 0.403,306,2
P03959,0.000, 0.011, 1.000,557,1
P03960,0.073, 0.530, 0.904,682,3
P03961,0.011, 0.054, 1.000,190,1
P04036,0.014, 0.029, 1.000,273,1
P04079,0.063, 0.155, 0.429,525,2
P04128,0.175, 0.533, 0.846,182,1
P04152,0.033, 0.181, 1.000,422,2
P04335,0.049, 0.043, 0.796,414,1
P04391,0.018, 0.064, 1.000,334,1
P04395,0.004, 0.021, 1.000,282,1
P04425,0.041, 0.046, 1.000,316,2
P04693,0.000, 0.015, 1.000,397,1
P04805,0.019, 0.093, 1.000,471,2
P04816,0.059, 0.015, 0.593,369,1
P04825,0.004, 0.010, 1.000,870,1
P04846,0.106, 0.095, 0.585,272,1
P04949,0.108, 0.331, 0.796,498,3
P04951,0.000, 0.077, 1.000,248,1
P04968,0.039, 0.352, 0.897,514,3
P04982,0.000, 0.029, 1.000,139,1
P04983,0.040, 0.261, 0.700,501,2
